,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,lat,log,IMG_VIS,IMG_SWIR,Unnamed: 0_y,cot,cer,Sun_Elevation,Sat_Elevation,Sat_Azimuth,Sun_Azimuth
233,585243,585243,25183140,33.562,80.333,213,246,170445.0,3824.0,2721.0,7732.3496,5095.687,17644.457,15259.671
234,587092,587092,25193864,33.6,74.791,279,386,314970.0,755.0,2157.0,7434.136,5023.213,16676.203,13499.145
235,587178,587178,25193950,33.586,75.758,322,415,293385.0,798.0,905.0,7480.7603,5033.4395,16815.148,13716.67
236,587440,587440,25194212,33.558,78.686,249,346,220464.0,1015.0,1463.0,7654.2173,5082.8374,17367.32,14716.788
237,589423,589423,25205069,33.59,74.623,363,475,320372.0,1158.0,4710.0,7432.794,5019.5117,16672.084,13402.279
238,589446,589446,25205092,33.586,74.882,377,423,314978.0,921.0,937.0,7434.136,5023.213,16710.258,13499.145
239,589489,589489,25205135,33.579,75.366,234,347,304186.0,833.0,1021.0,7458.736,5033.4395,16810.877,13645.275
240,589517,589517,25205163,33.575,75.68,357,456,297442.0,827.0,1181.0,7475.439,5033.4395,16815.148,13716.67
241,589547,589547,25205193,33.571,76.017,272,373,289344.0,905.0,895.0,7484.042,5042.251,16879.025,13844.348
242,589775,589775,25205421,33.547,78.564,357,455,224520.0,1036.0,3095.0,7654.2173,5082.8374,17306.035,14696.054
243,591799,591799,25216319,33.573,74.962,450,409,314985.0,1038.0,897.0,7439.899,5023.213,16710.258,13499.145
244,591816,591816,25216336,33.57,75.153,117,255,310939.0,818.0,1768.0,7444.223,5023.213,16749.053,13645.275
245,591825,591825,25216345,33.569,75.255,133,273,308239.0,1158.0,495.0,7444.223,5033.4395,16754.023,13645.275
246,592025,592025,25216545,33.543,77.494,191,336,254244.0,981.0,1347.0,7600.3345,5076.6787,17171.893,14287.75
247,594061,594061,25227455,33.575,74.017,149,242,336567.0,1114.0,678.0,7379.116,5005.469,16536.754,13362.205
248,594340,594340,25227734,33.535,77.149,381,456,265054.0,739.0,891.0,7586.117,5072.582,17105.033,14287.75
249,596584,596584,25238851,33.535,75.997,329,469,294759.0,1059.0,1173.0,7509.1387,5044.7627,16878.701,13837.839
250,596688,596688,25238955,33.522,77.161,288,442,266409.0,1035.0,711.0,7586.117,5072.582,17105.033,14287.75
251,596715,596715,25238982,33.52,77.462,227,368,259659.0,1245.0,1176.0,7600.3345,5076.6787,17171.893,14287.75
252,597033,597033,25239300,33.5,81.0,301,304,158287.0,1377.0,1814.0,7755.9185,5099.511,17749.092,15499.72
253,598810,598810,25249950,33.542,74.639,353,438,327145.0,884.0,4560.0,7457.8906,5022.0234,16671.76,13395.7705
254,599752,599752,25250892,33.497,85.132,338,453,27066.0,923.0,1649.0,7839.384,5086.7104,18624.562,17432.06
255,601225,601225,25261238,33.519,75.405,337,378,312315.0,1271.0,813.0,7483.8325,5035.951,16810.553,13638.767
256,601234,601234,25261247,33.516999999999996,75.506,179,328,309615.0,944.0,1319.0,7490.4473,5035.951,16823.576,13710.161
257,603474,603474,25272359,33.523,74.292,230,359,337947.0,935.0,612.0,7440.5,5008.5547,16610.715,13355.696
258,605880,605880,25283637,33.501,74.946,431,390,325818.0,1659.0,1432.0,7464.9956,5025.7246,16707.92,13492.636
259,605929,605929,25283686,33.494,75.497,227,382,313677.0,1388.0,2079.0,7490.4473,5035.951,16821.562,13710.161
260,610524,610524,25306024,33.486,74.352,270,415,342015.0,1780.0,409.0,7440.5,5008.5547,16608.701,13355.696
261,610664,610664,25306164,33.464,75.925,382,462,306941.0,858.0,691.0,7509.0776,5044.7627,16870.467,13837.839
262,610822,610822,25306322,33.446,77.69,224,314,263737.0,1046.0,2332.0,7601.793,5076.6787,17192.219,14279.823
263,610963,610963,25306463,33.434,79.258,366,467,221850.0,722.0,830.0,7696.187,5085.8857,17459.664,14887.878
264,611071,611071,25306571,33.429,80.458,143,333,185346.0,1699.0,451.0,7736.117,5096.2036,17683.855,15192.284
265,613001,613001,25317372,33.454,75.791,321,419,312347.0,855.0,1523.0,7505.857,5044.7627,16806.752,13642.774
266,615352,615352,25328593,33.442,75.803,344,431,313702.0,1000.0,1523.0,7505.857,5044.7627,16806.752,13642.774
267,615491,615491,25328732,33.425,77.357,196,350,275902.0,1177.0,1339.0,7600.787,5072.582,17128.945,14220.363
268,617739,617739,25339849,33.425,76.207,265,390,305610.0,744.0,601.0,7509.1387,5044.7627,16901.287,13833.603
269,620009,620009,25350988,33.424,75.301,322,404,328557.0,1224.0,2107.0,7483.8325,5035.951,16802.48,13571.382
270,620073,620073,25351052,33.415,76.018,297,432,312366.0,595.0,693.0,7509.1387,5044.7627,16870.629,13770.452
271,620481,620481,25351460,33.381,80.558,284,406,192121.0,940.0,913.0,7737.2715,5096.9316,17682.41,15228.914
272,622465,622465,25362313,33.398,76.477,215,327,302922.0,1369.0,1752.0,7540.25,5049.1562,16921.275,13898.354
273,625018,625018,25373734,33.366,78.717,269,385,247550.0,963.0,1916.0,7687.263,5126.7505,17365.307,14649.401
274,626974,626974,25384558,33.403,74.293,132,271,355552.0,1202.0,403.0,7440.5,5008.5547,16602.643,13288.312
275,626991,626991,25384575,33.4,74.485,244,367,351507.0,2347.0,364.0,7440.5,5008.5547,16609.498,13328.386
276,627104,627104,25384688,33.382,75.752,400,420,323177.0,898.0,937.0,7500.5356,5035.951,16806.752,13642.774
277,627131,627131,25384715,33.379,76.054,274,411,316431.0,1089.0,891.0,7509.1387,5044.7627,16875.62,13770.452
278,629372,629372,25395824,33.383,74.812,153,291,346119.0,800.0,1501.0,7459.233,5025.7246,16667.807,13425.251
279,629421,629421,25395873,33.375,75.361,313,381,333979.0,1263.0,3566.0,7483.8325,5035.951,16802.48,13571.382
280,631641,631641,25406960,33.385999999999996,73.868,223,314,367701.0,1308.0,3281.0,7364.812,4991.494,16524.73,13288.312
281,633866,633866,25418052,33.399,72.422,442,331,397358.0,1833.0,3424.0,7268.4995,4958.013,16311.818,12873.685
282,634042,634042,25418228,33.365,74.41,212,342,358271.0,1102.0,1042.0,7440.5,5052.468,16602.643,13328.386
283,636414,636414,25429467,33.35,74.624,190,306,355582.0,1488.0,419.0,7457.8906,5065.9365,16663.688,13301.052
284,638872,638872,25440791,33.321999999999996,75.791,229,370,331306.0,914.0,1174.0,7505.857,5088.676,16801.678,13615.44
285,639423,639423,25441342,33.283,81.911,259,396,159676.0,1112.0,2071.0,7790.155,5143.4243,17968.566,15797.29
286,641014,641014,25451799,33.345,73.411,159,239,383909.0,2411.0,520.0,7361.8677,5035.077,16422.361,13042.224
287,641102,641102,25451887,33.329,74.402,193,327,363687.0,864.0,642.0,7440.5,5052.468,16602.643,13301.052
288,643429,643429,25463080,33.321999999999996,74.1,118,239,371785.0,1422.0,614.0,7404.213,5052.1504,16562.53,13260.978
289,643480,643480,25463131,33.313,74.673,224,356,359649.0,1224.0,709.0,7457.8906,5065.9365,16658.613,13397.917
290,643622,643622,25463273,33.292,76.262,321,434,323219.0,1207.0,1278.0,7546.455,5089.1274,16896.213,13819.938
291,643871,643871,25463522,33.268,79.032,221,342,251630.0,1329.0,391.0,7702.238,5126.7505,17446.105,14860.544
292,646010,646010,25474527,33.275999999999996,76.642,221,360,316477.0,913.0,840.0,7576.0146,5093.0693,16987.217,13871.02
293,646153,646153,25474670,33.260999999999996,78.233,335,444,275959.0,890.0,905.0,7652.2183,5126.7505,17241.93,14534.062
294,650619,650619,25496866,33.266,75.516,259,362,346180.0,1422.0,4034.0,7497.178,5079.8643,16810.43,13615.44
295,652998,652998,25508110,33.25,75.785,355,427,342139.0,905.0,790.0,7512.588,5088.676,16801.678,13615.44
296,653033,653033,25508145,33.245,76.176,423,447,332691.0,906.0,347.0,7522.0747,5088.676,16896.213,13806.269
297,653224,653224,25508336,33.225,78.301,197,401,278671.0,1132.0,2532.0,7669.192,5126.7505,17241.93,14534.062
298,655085,655085,25519061,33.285,72.764,130,275,406870.0,2078.0,486.0,7279.3257,5001.9263,16319.048,12914.86
299,655371,655371,25519347,33.236,75.976,336,426,339447.0,1097.0,2021.0,7522.0747,5088.676,16865.555,13743.118
300,655619,655619,25519595,33.21,78.735,170,296,267863.0,1099.0,707.0,7703.1377,5126.7505,17360.232,14622.067
301,658534,658534,25531374,33.196,84.92,284,436,73100.0,892.0,575.0,7849.284,5131.938,18590.697,17296.275
302,660353,660353,25542057,33.185,78.979,262,381,265168.0,904.0,1113.0,7703.1377,5126.7505,17379.488,14860.544
303,660419,660419,25542123,33.181,79.71,291,442,246248.0,1241.0,2906.0,7733.9263,5134.5117,17544.62,14955.573
304,662666,662666,25553233,33.176,78.492,297,399,280037.0,1211.0,3086.0,7670.092,5126.7505,17298.947,14601.333
305,667055,667055,25575346,33.191,74.852,104,202,373207.0,914.0,484.0,7466.864,5069.6377,16696.787,13397.917
306,667491,667491,25575782,33.145,79.7,419,450,250310.0,1178.0,3910.0,7733.9263,5134.5117,17544.62,14934.848
307,667919,667919,25576210,33.146,84.431,221,368,98816.0,893.0,355.0,7850.681,5136.3125,18494.54,17054.334
308,669377,669377,25586529,33.185,74.439,110,201,384004.0,905.0,610.0,7448.131,5052.468,16604.424,13301.052
309,669503,669503,25586655,33.166,75.848,304,405,352978.0,1061.0,1499.0,7513.488,5088.676,16865.393,13743.118
310,669577,669577,25586729,33.156,76.673,267,312,332730.0,1466.0,1856.0,7583.6455,5093.0693,16993.61,13850.294
311,669637,669637,25586789,33.149,77.34,202,350,316527.0,1397.0,2327.0,7614.623,5116.495,17123.871,14172.304
312,671562,671562,25597575,33.207,72.48,318,377,424448.0,525.0,1821.0,7276.1304,5001.9263,16306.744,12846.351
313,671830,671830,25597843,33.158,75.492,249,351,362428.0,1127.0,1598.0,7498.078,5079.8643,16809.281,13615.44
314,674176,674176,25609050,33.148,75.348,142,235,367833.0,733.0,581.0,7491.4634,5079.8643,16797.406,13544.048
315,674258,674258,25609132,33.137,76.262,340,403,346240.0,1143.0,1380.0,7554.086,5089.1274,16896.213,13799.213
316,676454,676454,25620188,33.149,74.431,194,317,389420.0,1120.0,639.0,7448.131,5052.468,16602.957,13301.052
317,676961,676961,25620695,33.096,80.067,418,448,247619.0,1060.0,1166.0,7763.8833,5136.464,17573.887,15029.1875
318,678804,678804,25631398,33.139,74.32,119,247,393473.0,971.0,1256.0,7448.131,5052.468,16597.568,13260.978
319,679710,679710,25632304,33.086,84.363,259,378,111001.0,1124.0,832.0,7849.0786,5136.8184,18469.23,16980.748
320,683929,683929,25654242,33.066,78.818,440,462,288180.0,1005.0,1219.0,7703.1377,5151.9453,17360.232,14601.342
321,685727,685727,25664899,33.134,72.535,215,279,433933.0,1141.0,2403.0,7276.1304,5001.9263,16319.048,12898.421
322,685885,685885,25665057,33.103,74.312,114,250,398889.0,939.0,1188.0,7448.131,5052.468,16597.568,13260.978
323,685890,685890,25665062,33.103,74.369,146,298,397540.0,749.0,769.0,7448.131,5052.468,16597.568,13260.978
324,685891,685891,25665063,33.102,74.38,117,246,397541.0,985.0,574.0,7448.131,5052.468,16597.568,13301.052
325,688385,688385,25676416,33.07,75.867,257,360,366522.0,2137.0,660.0,7514.6426,5113.8706,16865.393,13743.118
326,688425,688425,25676456,33.065,76.312,235,346,355724.0,923.0,811.0,7554.086,5114.3223,16916.201,13832.823
327,688538,688538,25676569,33.052,77.568,263,356,323313.0,1255.0,2593.0,7617.6675,5145.7866,17158.746,14172.304
328,688640,688640,25676671,33.043,78.697,273,441,293590.0,1110.0,893.0,7680.854,5151.9453,17360.232,14601.342
329,690345,690345,25687234,33.134,71.348,258,320,458198.0,808.0,3795.0,7237.291,4976.4355,16143.327,12514.776
330,690346,690346,25687235,33.133,71.359,227,311,458199.0,1053.0,2815.0,7237.291,4979.6216,16143.327,12514.776
331,690700,690700,25687589,33.065,75.344,245,354,380021.0,1109.0,791.0,7491.4634,5105.059,16797.406,13544.048
332,691030,691030,25687919,33.029,79.008,181,352,288191.0,1322.0,347.0,7713.9,5151.9453,17379.488,14839.818
333,692974,692974,25698721,33.067,74.361,112,234,402956.0,757.0,602.0,7448.131,5077.6626,16597.568,13260.978
334,693024,693024,25698771,33.059,74.92,266,327,390818.0,1742.0,712.0,7472.6265,5094.8325,16696.787,13397.917
335,693458,693458,25699205,33.014,79.737,136,274,270624.0,1096.0,3310.0,7760.9824,5159.7065,17543.406,14934.848
336,695232,695232,25709837,33.074,73.194,138,282,428578.0,1155.0,418.0,7311.9683,5049.033,16413.316,13036.807
337,695393,695393,25709998,33.046,75.0,326,393,390825.0,2138.0,1906.0,7472.6265,5094.8325,16735.582,13397.917
338,695547,695547,25710152,33.025,76.715,328,397,351692.0,1432.0,4584.0,7594.4077,5132.255,16993.61,13850.294
339,696278,696278,25710883,33.004,84.792,376,429,102887.0,1209.0,1224.0,7869.7886,5158.873,18582.781,17171.465
340,697774,697774,25721236,33.031,75.202,212,347,388134.0,1129.0,1933.0,7476.9507,5094.8325,16740.553,13544.048
341,697883,697883,25721345,33.016,76.416,249,337,359794.0,881.0,583.0,7564.848,5118.264,16916.201,13850.294
342,698278,698278,25721740,32.986,80.786,175,230,243588.0,1710.0,1351.0,7779.5674,5168.059,17729.541,15319.81
343,698645,698645,25722107,32.993,84.835,342,430,102888.0,1144.0,1627.0,7869.7886,5158.1426,18582.781,17223.316
344,700155,700155,25732474,33.016,75.404,285,341,385443.0,1459.0,1518.0,7491.4634,5105.059,16797.406,13544.048
345,700172,700172,25732491,33.014,75.593,427,427,381396.0,1413.0,5233.0,7514.561,5105.059,16806.688,13615.44
346,702605,702605,25743781,32.993,76.373,274,359,363854.0,1183.0,1050.0,7564.848,5118.264,16916.201,13843.404
347,702622,702622,25743798,32.99,76.562,367,445,359805.0,1349.0,1938.0,7594.4077,5118.264,16987.217,13850.294
348,702838,702838,25744014,32.97,78.955,199,324,299021.0,1141.0,1125.0,7713.9,5151.9453,17379.488,14520.854
349,706886,706886,25765774,33.05,71.359,140,225,470387.0,2580.0,274.0,7237.291,5004.8164,16143.327,12514.776
350,707013,707013,25765901,33.022,72.796,214,357,444791.0,2023.0,458.0,7286.9565,5027.1206,16375.042,12936.439
351,707255,707255,25766143,32.979,75.507,340,405,388160.0,2306.0,1520.0,7498.078,5105.059,16810.43,13534.952
352,709631,709631,25777375,32.966,75.642,336,358,386817.0,1963.0,3543.0,7518.9287,5105.059,16801.857,13534.952
353,709648,709648,25777392,32.963,75.831,339,327,382770.0,1357.0,2082.0,7524.25,5113.8706,16801.678,13662.63
354,709924,709924,25777668,32.935,78.89,130,264,304434.0,923.0,497.0,7713.9,5151.9453,17379.488,14520.854
355,711843,711843,25788442,32.978,73.934,104,247,425939.0,819.0,787.0,7411.8438,5077.089,16523.283,13180.487
356,711849,711849,25788448,32.977,74.001,197,325,424591.0,801.0,662.0,7411.8438,5077.089,16523.283,13180.487
357,711992,711992,25788591,32.954,75.598,304,382,389522.0,2526.0,2131.0,7514.561,5105.059,16801.857,13534.952
358,718946,718946,25822106,32.942,73.982,110,230,430006.0,789.0,534.0,7411.8438,5077.089,16523.283,13180.487
359,719058,719058,25822218,32.923,75.233,244,355,403033.0,1986.0,3202.0,7492.0884,5105.059,16726.328,13463.558
360,719127,719127,25822287,32.914,76.001,280,333,385492.0,1738.0,599.0,7548.8745,5113.8706,16865.555,13662.63
361,719144,719144,25822304,32.911,76.19,266,288,381444.0,1823.0,968.0,7548.8745,5113.8706,16896.213,13705.055
362,721512,721512,25833525,32.899,76.202,303,311,382799.0,1283.0,486.0,7548.8745,5113.8706,16896.213,13705.055
363,723800,723800,25844666,32.898,75.325,294,411,404395.0,2604.0,567.0,7506.601,5105.059,16783.182,13463.558
364,723811,723811,25844677,32.897,75.447,281,386,401697.0,2017.0,1917.0,7513.216,5105.059,16783.182,13463.558
365,726173,726173,25855892,32.885999999999996,75.393,302,394,404401.0,2216.0,1260.0,7506.601,5117.741,16783.182,13463.558
366,728201,728201,25866772,32.938,71.578,154,211,482595.0,2717.0,112.0,7244.75,5004.8164,16147.668,12585.786
367,729364,729364,25867935,32.836,84.477,339,412,140794.0,1495.0,1690.0,7862.207,5174.589,18511.598,17054.334
368,730491,730491,25877914,32.945,70.695,131,240,498766.0,3848.0,116.0,7205.958,5001.576,15974.434,12322.063
369,731803,731803,25879226,32.829,85.259,291,373,113730.0,2493.0,2728.0,7877.406,5169.053,18610.123,17390.781
370,732913,732913,25889188,32.92,71.31,167,218,490696.0,2684.0,220.0,7237.291,5001.6304,16129.103,12434.286
371,732920,732920,25889195,32.918,71.389,143,216,489349.0,2113.0,227.0,7237.291,5004.8164,16129.103,12434.286
372,733325,733325,25889600,32.843,75.929,268,287,397674.0,1617.0,461.0,7542.6084,5127.1055,16865.393,13662.63
373,733348,733348,25889623,32.84,76.185,253,300,392277.0,2186.0,212.0,7548.8745,5127.1055,16896.213,13705.055
374,734117,734117,25890392,32.813,84.663,360,353,132674.0,1912.0,3086.0,7865.9473,5173.6245,18534.898,17158.39
375,735234,735234,25900360,32.92,70.766,142,247,501481.0,2610.0,159.0,7205.958,5001.576,16023.055,12322.063
376,735724,735724,25900850,32.827,76.263,397,358,390929.0,3311.0,239.0,7579.986,5127.557,16896.213,13718.725
377,736324,736324,25901450,32.795,82.88,168,348,204393.0,1221.0,948.0,7834.7886,5183.3037,18159.887,16222.888
378,737749,737749,25911726,32.874,72.421,481,211,474549.0,4098.0,1560.0,7291.268,5039.8027,16292.52,12765.86
379,737993,737993,25911970,32.829,75.153,126,241,419277.0,1114.0,531.0,7492.0884,5108.0674,16721.357,13463.558
380,740018,740018,25922846,32.885,71.292,173,214,496111.0,2869.0,156.0,7237.291,5014.3125,16129.103,12434.286
381,741071,741071,25923899,32.772,82.978,414,213,204396.0,1929.0,924.0,7834.7886,5183.3037,18179.523,16301.697
382,741222,741222,25924050,32.778,84.64,347,331,142152.0,2250.0,2494.0,7865.9473,5175.074,18534.898,17132.723
383,742740,742740,25934418,32.804,75.244,238,352,420639.0,1100.0,377.0,7492.0884,5119.7437,16726.328,13463.558
384,742828,742828,25934506,32.792,76.221,320,311,397697.0,1146.0,546.0,7548.8745,5128.555,16896.213,13705.055
385,742845,742845,25934523,32.79,76.41,388,394,393649.0,1578.0,607.0,7579.986,5132.9487,16916.201,13769.806
386,743257,743257,25934935,32.76,80.955,401,408,266616.0,4997.0,899.0,7798.2144,5183.3037,17742.572,15357.2705
387,743451,743451,25935129,32.76,83.088,170,347,197629.0,1631.0,1256.0,7836.321,5183.3037,18210.781,16301.697
388,744783,744783,25945311,32.855,71.578,141,220,494783.0,4238.0,134.0,7244.75,5017.4985,16133.443,12585.786
389,744857,744857,25945385,32.838,72.414,374,209,479965.0,2667.0,3466.0,7291.268,5040.3555,16292.52,12765.86
390,747488,747488,25956866,32.779,75.335,322,381,422001.0,1823.0,1028.0,7506.601,5119.7437,16783.182,13436.555
391,747529,747529,25956907,32.774,75.791,270,319,411205.0,2417.0,813.0,7539.3877,5128.555,16801.678,13507.949
392,747570,747570,25956948,32.768,76.245,280,311,400407.0,1409.0,495.0,7548.8745,5128.555,16896.213,13691.722
393,747866,747866,25957244,32.741,79.514,235,382,315300.0,1020.0,1112.0,7759.826,5171.482,17472.852,14850.179
394,747991,747991,25957369,32.736,80.889,178,330,274738.0,1650.0,2142.0,7794.705,5183.04,17734.645,15314.752
395,748302,748302,25957680,32.741,84.309,332,421,163809.0,1390.0,1350.0,7859.841,5176.974,18469.23,16911.57
396,749435,749435,25967662,32.853,70.572,141,269,515006.0,1645.0,156.0,7200.41,5014.2583,15960.209,12320.838
397,749456,749456,25967683,32.847,70.811,174,245,510964.0,2996.0,202.0,7205.958,5014.2583,16023.055,12390.708
398,749507,749507,25967734,32.835,71.389,146,229,501537.0,4775.0,245.0,7237.291,5018.0513,16129.103,12434.286
399,749901,749901,25968128,32.762,75.803,267,312,412560.0,2389.0,831.0,7539.3877,5128.555,16801.678,13507.949
400,749936,749936,25968163,32.757,76.191,286,301,403111.0,2548.0,307.0,7548.8745,5128.555,16896.213,13678.052
401,751852,751852,25978928,32.829,71.096,190,245,508281.0,2067.0,179.0,7224.741,5014.811,16054.585,12410.656
402,751954,751954,25979030,32.806,72.249,349,229,488075.0,1009.0,2090.0,7281.2437,5040.3555,16233.094,12708.9795
403,751993,751993,25979069,32.798,72.688,161,272,479991.0,2316.0,861.0,7302.094,5041.805,16304.823,12817.931
404,751994,751994,25979070,32.797,72.699,185,269,479992.0,2086.0,610.0,7302.094,5041.805,16304.823,12834.37
405,752031,752031,25979107,32.79,73.115,143,280,471906.0,943.0,1760.0,7327.106,5063.718,16399.094,12956.316
